id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
1374,371,Media Feature,ClassBot Now - Media Feature,"ClassBot Now has announced a media feature milestone, strengthening its position in the AgriTech space.",2018-03-26,1,1,2022-11-16 01:57:10,2023-10-17 05:17:10
1375,372,Funding,FinFlow - Funding,"FinFlow has announced a funding milestone, strengthening its position in the FoodTech space.",2016-09-13,0,1,2020-07-13 13:46:29,2024-08-16 15:57:03
1376,372,Funding,FinFlow - Funding,"FinFlow has announced a funding milestone, strengthening its position in the FoodTech space.",2015-04-07,1,1,2020-02-01 13:34:20,2023-11-16 21:34:48
1377,372,Revenue Milestone,FinFlow - Revenue Milestone,"FinFlow has announced a revenue milestone milestone, strengthening its position in the FoodTech space.",2019-02-20,1,1,2023-09-13 12:31:36,2023-06-21 15:40:00
1378,372,Award,FinFlow - Award,"FinFlow has announced a award milestone, strengthening its position in the FoodTech space.",2016-07-23,0,1,2024-11-20 03:25:10,2023-09-03 09:28:54
1379,372,Partnership,FinFlow - Partnership,"FinFlow has announced a partnership milestone, strengthening its position in the FoodTech space.",2014-10-13,1,1,2021-05-03 23:42:33,2023-09-10 20:23:09
1380,373,Product Launch,MoneyMap Box - Product Launch,"MoneyMap Box has announced a product launch milestone, strengthening its position in the EdTech space.",2015-04-22,0,1,2022-05-10 22:09:09,2024-09-21 12:54:30
1381,373,Hiring,MoneyMap Box - Hiring,"MoneyMap Box has announced a hiring milestone, strengthening its position in the EdTech space.",2019-03-29,1,1,2023-04-28 01:14:56,2024-01-23 16:59:31
1382,373,Government Grant,MoneyMap Box - Government Grant,"MoneyMap Box has announced a government grant milestone, strengthening its position in the EdTech space.",2018-07-08,0,1,2020-03-02 18:22:59,2023-04-04 18:31:13
1383,374,Product Launch,HealthBridge Ventures - Product Launch,"HealthBridge Ventures has announced a product launch milestone, strengthening its position in the HealthTech space.",2022-10-19,1,1,2022-11-12 09:13:43,2024-02-19 06:09:34
1384,374,Revenue Milestone,HealthBridge Ventures - Revenue Milestone,"HealthBridge Ventures has announced a revenue milestone milestone, strengthening its position in the HealthTech space.",2023-02-17,0,1,2021-08-19 22:01:48,2023-05-04 23:10:29
1385,374,Media Feature,HealthBridge Ventures - Media Feature,"HealthBridge Ventures has announced a media feature milestone, strengthening its position in the HealthTech space.",2022-11-27,1,1,2021-09-07 10:03:11,2023-07-12 13:06:53
1386,374,Award,HealthBridge Ventures - Award,"HealthBridge Ventures has announced a award milestone, strengthening its position in the HealthTech space.",2024-09-03,1,1,2021-11-01 09:20:29,2023-04-03 10:15:38
1387,374,Media Feature,HealthBridge Ventures - Media Feature,"HealthBridge Ventures has announced a media feature milestone, strengthening its position in the HealthTech space.",2023-11-13,1,1,2020-10-17 21:06:09,2024-08-14 01:56:26
1388,375,Funding,CargoLink Now - Funding,"CargoLink Now has announced a funding milestone, strengthening its position in the EdTech space.",2021-04-22,1,1,2023-02-04 00:51:43,2023-11-18 12:36:09
1389,375,Product Launch,CargoLink Now - Product Launch,"CargoLink Now has announced a product launch milestone, strengthening its position in the EdTech space.",2023-03-12,1,1,2024-01-03 01:57:47,2023-07-17 11:58:18
1390,376,Expansion,LendEasy Ventures - Expansion,"LendEasy Ventures has announced a expansion milestone, strengthening its position in the AgriTech space.",2020-08-22,1,1,2024-02-29 01:01:25,2024-01-16 03:55:06
1391,376,Government Grant,LendEasy Ventures - Government Grant,"LendEasy Ventures has announced a government grant milestone, strengthening its position in the AgriTech space.",2020-06-30,1,1,2021-02-17 06:50:33,2024-09-02 17:11:52
1392,376,Government Grant,LendEasy Ventures - Government Grant,"LendEasy Ventures has announced a government grant milestone, strengthening its position in the AgriTech space.",2020-12-08,1,1,2023-12-29 14:20:48,2024-10-07 06:13:19
1393,377,Hiring,LabGen Hub - Hiring,"LabGen Hub has announced a hiring milestone, strengthening its position in the AI/ML space.",2022-01-30,0,1,2020-05-27 13:08:37,2023-09-04 12:41:11
1394,377,Award,LabGen Hub - Award,"LabGen Hub has announced a award milestone, strengthening its position in the AI/ML space.",2022-10-08,0,1,2020-04-15 20:06:55,2023-01-19 04:29:46
1395,378,Award,TechDeep Now - Award,"TechDeep Now has announced a award milestone, strengthening its position in the Renewable Energy space.",2022-07-11,1,1,2021-05-27 14:58:44,2024-01-01 02:24:06
1396,379,Product Launch,MLStudio India - Product Launch,"MLStudio India has announced a product launch milestone, strengthening its position in the AI/ML space.",2021-01-03,0,1,2024-10-23 20:20:31,2023-08-06 04:39:19
1397,379,Government Grant,MLStudio India - Government Grant,"MLStudio India has announced a government grant milestone, strengthening its position in the AI/ML space.",2022-02-11,1,1,2023-02-18 08:57:59,2023-12-18 23:42:13
1398,379,Government Grant,MLStudio India - Government Grant,"MLStudio India has announced a government grant milestone, strengthening its position in the AI/ML space.",2017-04-25,1,1,2021-10-22 20:32:00,2024-11-03 22:32:52
1399,379,Funding,MLStudio India - Funding,"MLStudio India has announced a funding milestone, strengthening its position in the AI/ML space.",2020-05-19,1,1,2020-04-16 04:44:02,2024-07-31 12:00:13
1400,379,Hiring,MLStudio India - Hiring,"MLStudio India has announced a hiring milestone, strengthening its position in the AI/ML space.",2016-05-26,0,1,2022-12-14 02:00:00,2024-03-15 07:55:43
1401,380,Expansion,ArmBot India - Expansion,"ArmBot India has announced a expansion milestone, strengthening its position in the DeepTech space.",2023-09-28,0,1,2021-06-04 09:45:10,2023-12-17 17:10:12
1402,380,Product Launch,ArmBot India - Product Launch,"ArmBot India has announced a product launch milestone, strengthening its position in the DeepTech space.",2019-05-19,0,1,2021-12-31 12:42:44,2024-11-10 05:18:19
1403,380,Funding,ArmBot India - Funding,"ArmBot India has announced a funding milestone, strengthening its position in the DeepTech space.",2021-11-03,1,1,2024-02-18 09:19:31,2024-06-26 05:06:42
1404,381,Patent Filed,CleanWatt - Patent Filed,"CleanWatt has announced a patent filed milestone, strengthening its position in the ClimateTech space.",2021-04-11,1,1,2020-10-16 00:11:44,2023-10-10 20:35:11
1405,381,Hiring,CleanWatt - Hiring,"CleanWatt has announced a hiring milestone, strengthening its position in the ClimateTech space.",2021-09-10,0,1,2024-06-17 13:03:46,2024-12-15 00:19:30
1406,382,Funding,FarmByte AI - Funding,"FarmByte AI has announced a funding milestone, strengthening its position in the Robotics space.",2019-01-04,0,1,2021-04-17 13:35:19,2023-04-06 11:04:50
1407,382,Media Feature,FarmByte AI - Media Feature,"FarmByte AI has announced a media feature milestone, strengthening its position in the Robotics space.",2023-11-07,1,1,2020-01-19 09:58:24,2024-07-23 22:35:13
1408,382,Patent Filed,FarmByte AI - Patent Filed,"FarmByte AI has announced a patent filed milestone, strengthening its position in the Robotics space.",2020-05-09,1,1,2021-09-08 09:28:40,2023-07-26 12:15:51
1409,382,Media Feature,FarmByte AI - Media Feature,"FarmByte AI has announced a media feature milestone, strengthening its position in the Robotics space.",2024-12-10,1,1,2024-05-03 01:20:13,2024-04-18 08:49:39
1410,382,Patent Filed,FarmByte AI - Patent Filed,"FarmByte AI has announced a patent filed milestone, strengthening its position in the Robotics space.",2018-06-27,0,1,2022-10-09 16:45:48,2023-03-19 12:23:28
1411,382,Product Launch,FarmByte AI - Product Launch,"FarmByte AI has announced a product launch milestone, strengthening its position in the Robotics space.",2020-12-07,0,1,2023-08-29 02:07:19,2024-08-27 07:27:19
1412,383,Patent Filed,CityRide Ventures - Patent Filed,"CityRide Ventures has announced a patent filed milestone, strengthening its position in the FoodTech space.",2020-12-22,0,1,2024-01-22 13:28:15,2024-10-12 23:23:48
1413,383,Revenue Milestone,CityRide Ventures - Revenue Milestone,"CityRide Ventures has announced a revenue milestone milestone, strengthening its position in the FoodTech space.",2017-01-31,0,1,2022-12-04 10:34:49,2023-04-14 03:13:31
1414,383,Partnership,CityRide Ventures - Partnership,"CityRide Ventures has announced a partnership milestone, strengthening its position in the FoodTech space.",2018-10-23,0,1,2023-02-21 02:24:09,2023-12-20 01:16:43
1415,383,Partnership,CityRide Ventures - Partnership,"CityRide Ventures has announced a partnership milestone, strengthening its position in the FoodTech space.",2016-05-17,0,1,2024-07-11 18:59:38,2024-04-12 09:54:33
1416,383,Partnership,CityRide Ventures - Partnership,"CityRide Ventures has announced a partnership milestone, strengthening its position in the FoodTech space.",2024-10-10,1,1,2022-03-30 03:44:51,2023-07-01 12:23:06
1417,384,Expansion,CarbonCut Plus - Expansion,"CarbonCut Plus has announced a expansion milestone, strengthening its position in the EdTech space.",2024-12-27,1,1,2020-09-19 01:11:04,2024-02-04 18:43:15
1418,384,Award,CarbonCut Plus - Award,"CarbonCut Plus has announced a award milestone, strengthening its position in the EdTech space.",2023-12-16,1,1,2021-06-18 16:26:30,2024-03-26 04:15:32
1419,384,Revenue Milestone,CarbonCut Plus - Revenue Milestone,"CarbonCut Plus has announced a revenue milestone milestone, strengthening its position in the EdTech space.",2024-11-12,0,1,2020-10-16 22:23:18,2023-12-29 20:09:10
1420,384,Media Feature,CarbonCut Plus - Media Feature,"CarbonCut Plus has announced a media feature milestone, strengthening its position in the EdTech space.",2024-09-20,0,1,2020-04-01 02:51:10,2024-07-26 22:40:41
1421,385,Expansion,AgriVision Plus - Expansion,"AgriVision Plus has announced a expansion milestone, strengthening its position in the AI/ML space.",2023-01-17,0,1,2024-05-06 17:25:06,2024-11-09 19:08:44
1422,385,Patent Filed,AgriVision Plus - Patent Filed,"AgriVision Plus has announced a patent filed milestone, strengthening its position in the AI/ML space.",2021-06-06,1,1,2021-04-17 21:30:38,2024-08-09 11:03:33
1423,385,Media Feature,AgriVision Plus - Media Feature,"AgriVision Plus has announced a media feature milestone, strengthening its position in the AI/ML space.",2023-01-21,0,1,2024-04-08 04:14:20,2023-05-23 12:50:50
1424,386,Funding,LendEasy Solutions - Funding,"LendEasy Solutions has announced a funding milestone, strengthening its position in the ClimateTech space.",2017-10-27,0,1,2020-06-27 19:13:32,2024-04-20 20:59:36
1425,386,Award,LendEasy Solutions - Award,"LendEasy Solutions has announced a award milestone, strengthening its position in the ClimateTech space.",2023-04-19,0,1,2022-05-30 05:35:59,2024-10-23 22:20:36
1426,386,Government Grant,LendEasy Solutions - Government Grant,"LendEasy Solutions has announced a government grant milestone, strengthening its position in the ClimateTech space.",2024-01-04,1,1,2024-09-12 01:08:15,2023-08-01 13:45:02
1427,386,Patent Filed,LendEasy Solutions - Patent Filed,"LendEasy Solutions has announced a patent filed milestone, strengthening its position in the ClimateTech space.",2019-12-25,1,1,2021-05-25 19:30:15,2024-02-08 11:44:34
1428,386,Product Launch,LendEasy Solutions - Product Launch,"LendEasy Solutions has announced a product launch milestone, strengthening its position in the ClimateTech space.",2022-08-31,1,1,2023-07-21 21:58:50,2023-11-18 09:31:14
1429,387,Patent Filed,EduLeap Ventures - Patent Filed,"EduLeap Ventures has announced a patent filed milestone, strengthening its position in the EV space.",2024-10-18,1,1,2024-03-05 23:50:18,2023-06-23 05:36:20
1430,388,Patent Filed,AirClean - Patent Filed,"AirClean has announced a patent filed milestone, strengthening its position in the HealthTech space.",2024-12-31,1,1,2020-07-29 04:09:16,2023-03-07 06:45:38
1431,388,Media Feature,AirClean - Media Feature,"AirClean has announced a media feature milestone, strengthening its position in the HealthTech space.",2022-02-11,1,1,2020-08-13 10:51:05,2023-03-27 08:01:18
1432,388,Partnership,AirClean - Partnership,"AirClean has announced a partnership milestone, strengthening its position in the HealthTech space.",2019-06-16,1,1,2021-12-17 03:49:31,2024-08-21 07:40:20
1433,388,Product Launch,AirClean - Product Launch,"AirClean has announced a product launch milestone, strengthening its position in the HealthTech space.",2019-02-09,1,1,2024-05-22 22:13:40,2024-12-08 14:54:29
1434,389,Expansion,CropLink Now - Expansion,"CropLink Now has announced a expansion milestone, strengthening its position in the Logistics space.",2022-04-25,0,1,2024-03-04 11:09:34,2024-03-04 21:52:11
1435,389,Product Launch,CropLink Now - Product Launch,"CropLink Now has announced a product launch milestone, strengthening its position in the Logistics space.",2019-07-01,0,1,2024-04-27 11:47:01,2023-11-07 00:02:19
1436,389,Media Feature,CropLink Now - Media Feature,"CropLink Now has announced a media feature milestone, strengthening its position in the Logistics space.",2020-09-26,1,1,2022-03-21 20:28:50,2023-04-04 15:28:55
1437,389,Product Launch,CropLink Now - Product Launch,"CropLink Now has announced a product launch milestone, strengthening its position in the Logistics space.",2019-05-07,0,1,2024-04-22 05:23:39,2024-01-24 11:49:07
1438,389,Government Grant,CropLink Now - Government Grant,"CropLink Now has announced a government grant milestone, strengthening its position in the Logistics space.",2024-12-11,1,1,2023-07-18 15:37:12,2024-04-06 19:40:13
1439,390,Patent Filed,CyberGuard Pro - Patent Filed,"CyberGuard Pro has announced a patent filed milestone, strengthening its position in the BioTech space.",2022-03-04,1,1,2022-06-20 17:12:55,2024-06-28 00:26:09
1440,390,Partnership,CyberGuard Pro - Partnership,"CyberGuard Pro has announced a partnership milestone, strengthening its position in the BioTech space.",2024-09-25,1,1,2022-05-16 03:39:22,2023-05-11 12:04:14
1441,390,Product Launch,CyberGuard Pro - Product Launch,"CyberGuard Pro has announced a product launch milestone, strengthening its position in the BioTech space.",2021-12-16,1,1,2022-12-18 07:28:51,2024-06-18 19:01:16
1442,390,Revenue Milestone,CyberGuard Pro - Revenue Milestone,"CyberGuard Pro has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2019-09-06,1,1,2022-05-25 03:44:54,2023-08-04 23:47:47
1443,390,Product Launch,CyberGuard Pro - Product Launch,"CyberGuard Pro has announced a product launch milestone, strengthening its position in the BioTech space.",2019-10-20,0,1,2024-02-26 08:00:00,2024-04-01 02:34:19
1444,391,Revenue Milestone,EduLeap Pro - Revenue Milestone,"EduLeap Pro has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2023-06-03,1,1,2023-03-03 19:30:12,2024-04-13 00:27:27
1445,391,Partnership,EduLeap Pro - Partnership,"EduLeap Pro has announced a partnership milestone, strengthening its position in the BioTech space.",2016-01-18,0,1,2022-12-22 15:07:52,2023-01-05 11:11:24
1446,391,Funding,EduLeap Pro - Funding,"EduLeap Pro has announced a funding milestone, strengthening its position in the BioTech space.",2023-07-24,1,1,2020-03-23 09:30:46,2023-05-17 13:35:21
1447,391,Partnership,EduLeap Pro - Partnership,"EduLeap Pro has announced a partnership milestone, strengthening its position in the BioTech space.",2016-12-12,1,1,2024-06-28 06:09:31,2024-04-30 01:42:22
1448,391,Revenue Milestone,EduLeap Pro - Revenue Milestone,"EduLeap Pro has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2018-07-16,0,1,2022-07-19 15:49:47,2023-05-02 08:33:30
1449,392,Expansion,RideFast Labs - Expansion,"RideFast Labs has announced a expansion milestone, strengthening its position in the E-Commerce space.",2021-03-24,0,1,2023-09-18 19:55:36,2024-05-27 22:05:17
1450,392,Revenue Milestone,RideFast Labs - Revenue Milestone,"RideFast Labs has announced a revenue milestone milestone, strengthening its position in the E-Commerce space.",2022-08-09,0,1,2024-02-06 21:14:27,2024-11-02 13:13:02
1451,392,Media Feature,RideFast Labs - Media Feature,"RideFast Labs has announced a media feature milestone, strengthening its position in the E-Commerce space.",2021-12-12,1,1,2022-07-11 19:27:38,2023-08-28 23:11:45
1452,392,Hiring,RideFast Labs - Hiring,"RideFast Labs has announced a hiring milestone, strengthening its position in the E-Commerce space.",2021-08-18,1,1,2022-02-12 22:17:38,2023-03-22 16:53:47
1453,392,Expansion,RideFast Labs - Expansion,"RideFast Labs has announced a expansion milestone, strengthening its position in the E-Commerce space.",2024-05-09,0,1,2020-03-14 20:25:36,2024-08-26 23:36:16
1454,392,Government Grant,RideFast Labs - Government Grant,"RideFast Labs has announced a government grant milestone, strengthening its position in the E-Commerce space.",2023-07-01,1,1,2020-01-26 09:38:00,2024-10-19 17:52:41
1455,393,Hiring,LearnSphere Labs - Hiring,"LearnSphere Labs has announced a hiring milestone, strengthening its position in the E-Commerce space.",2020-03-02,1,1,2020-04-12 23:59:46,2024-04-10 19:14:54
1456,393,Patent Filed,LearnSphere Labs - Patent Filed,"LearnSphere Labs has announced a patent filed milestone, strengthening its position in the E-Commerce space.",2020-07-03,0,1,2022-08-25 13:57:34,2024-01-16 10:54:46
1457,394,Hiring,WindGen AI - Hiring,"WindGen AI has announced a hiring milestone, strengthening its position in the Renewable Energy space.",2024-05-26,1,1,2022-03-27 21:24:38,2024-09-02 23:39:35
1458,395,Funding,VoltDrive Solutions - Funding,"VoltDrive Solutions has announced a funding milestone, strengthening its position in the AgriTech space.",2022-05-20,1,1,2024-04-08 00:27:50,2024-12-25 07:34:29
1459,395,Award,VoltDrive Solutions - Award,"VoltDrive Solutions has announced a award milestone, strengthening its position in the AgriTech space.",2024-10-27,1,1,2022-05-16 09:01:16,2024-04-30 11:32:03
1460,395,Revenue Milestone,VoltDrive Solutions - Revenue Milestone,"VoltDrive Solutions has announced a revenue milestone milestone, strengthening its position in the AgriTech space.",2021-08-31,1,1,2022-11-10 23:02:44,2024-08-09 01:15:49
1461,395,Product Launch,VoltDrive Solutions - Product Launch,"VoltDrive Solutions has announced a product launch milestone, strengthening its position in the AgriTech space.",2021-05-12,1,1,2023-09-26 07:14:51,2024-10-15 14:40:02
1462,396,Expansion,CloudNest AI - Expansion,"CloudNest AI has announced a expansion milestone, strengthening its position in the E-Commerce space.",2023-08-24,1,1,2021-01-14 13:49:46,2023-06-09 12:19:45
1463,397,Revenue Milestone,ShopNow Byte - Revenue Milestone,"ShopNow Byte has announced a revenue milestone milestone, strengthening its position in the SaaS space.",2022-06-15,0,1,2021-09-11 23:38:18,2023-11-21 04:49:51
1464,398,Revenue Milestone,PharmaBio Tech - Revenue Milestone,"PharmaBio Tech has announced a revenue milestone milestone, strengthening its position in the SaaS space.",2018-12-05,1,1,2020-07-14 18:10:08,2024-05-17 22:02:02
1465,399,Partnership,LastMile Labs - Partnership,"LastMile Labs has announced a partnership milestone, strengthening its position in the EdTech space.",2022-09-18,0,1,2023-07-12 21:44:00,2024-10-02 09:57:42
1466,399,Patent Filed,LastMile Labs - Patent Filed,"LastMile Labs has announced a patent filed milestone, strengthening its position in the EdTech space.",2024-12-08,1,1,2023-09-08 21:30:43,2024-03-07 21:48:09
1467,399,Revenue Milestone,LastMile Labs - Revenue Milestone,"LastMile Labs has announced a revenue milestone milestone, strengthening its position in the EdTech space.",2022-12-28,0,1,2022-09-22 21:54:04,2023-11-21 18:10:39
1468,400,Expansion,B2BSaaS - Expansion,"B2BSaaS has announced a expansion milestone, strengthening its position in the AI/ML space.",2015-01-26,1,1,2024-12-27 00:49:46,2023-08-04 01:47:02
1469,400,Funding,B2BSaaS - Funding,"B2BSaaS has announced a funding milestone, strengthening its position in the AI/ML space.",2023-04-30,1,1,2023-10-26 08:17:21,2024-11-29 23:09:09
1470,400,Award,B2BSaaS - Award,"B2BSaaS has announced a award milestone, strengthening its position in the AI/ML space.",2014-09-18,1,1,2023-04-24 10:16:40,2023-02-04 10:20:26
1471,400,Hiring,B2BSaaS - Hiring,"B2BSaaS has announced a hiring milestone, strengthening its position in the AI/ML space.",2022-10-12,0,1,2022-12-08 09:49:23,2024-09-14 05:06:43
1472,400,Product Launch,B2BSaaS - Product Launch,"B2BSaaS has announced a product launch milestone, strengthening its position in the AI/ML space.",2016-08-22,0,1,2023-03-14 08:07:34,2024-06-10 09:27:17
1473,400,Partnership,B2BSaaS - Partnership,"B2BSaaS has announced a partnership milestone, strengthening its position in the AI/ML space.",2014-07-06,1,1,2020-07-21 18:56:24,2024-12-06 16:15:33
1474,401,Media Feature,MobiVenture AI - Media Feature,"MobiVenture AI has announced a media feature milestone, strengthening its position in the AgriTech space.",2019-10-18,1,1,2024-09-21 06:30:44,2023-09-28 06:08:10
1475,402,Partnership,SupplyNet Hub - Partnership,"SupplyNet Hub has announced a partnership milestone, strengthening its position in the SaaS space.",2016-05-08,0,1,2024-04-24 04:17:28,2023-06-16 03:17:23
1476,402,Funding,SupplyNet Hub - Funding,"SupplyNet Hub has announced a funding milestone, strengthening its position in the SaaS space.",2020-08-19,0,1,2022-08-27 21:16:30,2024-07-30 12:57:20
1477,403,Partnership,SkillUp Box - Partnership,"SkillUp Box has announced a partnership milestone, strengthening its position in the FoodTech space.",2024-04-24,0,1,2022-12-25 16:41:44,2023-06-28 16:13:04
1478,403,Funding,SkillUp Box - Funding,"SkillUp Box has announced a funding milestone, strengthening its position in the FoodTech space.",2017-06-01,1,1,2020-08-10 07:41:25,2024-08-20 23:57:45
1479,404,Product Launch,NeuralHub Labs - Product Launch,"NeuralHub Labs has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2024-07-26,1,1,2021-05-21 15:36:50,2024-08-20 11:32:41
1480,404,Partnership,NeuralHub Labs - Partnership,"NeuralHub Labs has announced a partnership milestone, strengthening its position in the Renewable Energy space.",2023-10-15,0,1,2023-05-29 07:06:38,2024-12-24 06:19:10
1481,404,Product Launch,NeuralHub Labs - Product Launch,"NeuralHub Labs has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2014-04-07,1,1,2023-04-10 08:50:55,2024-03-15 01:04:42
1482,404,Patent Filed,NeuralHub Labs - Patent Filed,"NeuralHub Labs has announced a patent filed milestone, strengthening its position in the Renewable Energy space.",2022-03-06,1,1,2024-04-02 15:24:23,2024-12-18 14:01:42
1483,404,Product Launch,NeuralHub Labs - Product Launch,"NeuralHub Labs has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2019-04-19,1,1,2020-03-04 04:39:09,2023-07-12 04:51:06
1484,405,Expansion,CloudServe Tech - Expansion,"CloudServe Tech has announced a expansion milestone, strengthening its position in the FinTech space.",2023-01-31,1,1,2024-02-22 11:22:00,2024-09-30 09:39:39
1485,405,Partnership,CloudServe Tech - Partnership,"CloudServe Tech has announced a partnership milestone, strengthening its position in the FinTech space.",2023-10-27,1,1,2023-09-07 15:29:25,2023-08-09 08:59:30
1486,405,Hiring,CloudServe Tech - Hiring,"CloudServe Tech has announced a hiring milestone, strengthening its position in the FinTech space.",2024-03-28,0,1,2024-01-22 22:52:58,2023-02-08 22:54:13
1487,406,Award,MediScan Hub - Award,"MediScan Hub has announced a award milestone, strengthening its position in the AI/ML space.",2021-12-24,1,1,2022-08-28 23:12:23,2024-09-16 07:35:46
1488,407,Hiring,CloudServe Now - Hiring,"CloudServe Now has announced a hiring milestone, strengthening its position in the Mobility space.",2021-10-04,1,1,2024-06-25 20:52:48,2024-11-18 10:17:53
1489,407,Product Launch,CloudServe Now - Product Launch,"CloudServe Now has announced a product launch milestone, strengthening its position in the Mobility space.",2019-12-06,0,1,2023-04-27 05:30:16,2024-10-13 07:07:49
1490,407,Funding,CloudServe Now - Funding,"CloudServe Now has announced a funding milestone, strengthening its position in the Mobility space.",2020-10-30,0,1,2023-03-27 15:02:34,2023-04-11 16:20:00
1491,408,Government Grant,EduPath Pro - Government Grant,"EduPath Pro has announced a government grant milestone, strengthening its position in the EdTech space.",2013-05-18,1,1,2022-12-03 03:23:46,2023-04-21 11:31:12
1492,408,Product Launch,EduPath Pro - Product Launch,"EduPath Pro has announced a product launch milestone, strengthening its position in the EdTech space.",2020-09-12,1,1,2024-05-04 22:33:55,2023-04-13 17:00:37
1493,408,Partnership,EduPath Pro - Partnership,"EduPath Pro has announced a partnership milestone, strengthening its position in the EdTech space.",2023-06-10,0,1,2023-05-19 20:30:49,2024-02-15 14:32:24
1494,408,Expansion,EduPath Pro - Expansion,"EduPath Pro has announced a expansion milestone, strengthening its position in the EdTech space.",2014-06-01,0,1,2024-03-11 02:41:49,2024-12-26 19:04:25
1495,409,Hiring,TaxiApp India - Hiring,"TaxiApp India has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2024-10-19,1,1,2024-09-22 23:38:17,2023-02-15 10:12:12
1496,409,Media Feature,TaxiApp India - Media Feature,"TaxiApp India has announced a media feature milestone, strengthening its position in the Cybersecurity space.",2023-12-09,1,1,2022-06-28 09:34:35,2024-03-29 11:25:00
1497,409,Hiring,TaxiApp India - Hiring,"TaxiApp India has announced a hiring milestone, strengthening its position in the Cybersecurity space.",2022-03-14,1,1,2024-12-16 01:06:24,2023-04-29 13:08:23
1498,409,Funding,TaxiApp India - Funding,"TaxiApp India has announced a funding milestone, strengthening its position in the Cybersecurity space.",2021-12-11,1,1,2021-09-24 17:55:41,2024-02-24 02:02:37
1499,409,Partnership,TaxiApp India - Partnership,"TaxiApp India has announced a partnership milestone, strengthening its position in the Cybersecurity space.",2021-04-07,1,1,2022-08-05 03:29:21,2023-12-11 16:03:56
1500,409,Revenue Milestone,TaxiApp India - Revenue Milestone,"TaxiApp India has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2021-05-09,1,1,2020-01-10 07:43:32,2023-12-15 16:55:19
1501,410,Government Grant,BioCore Hub - Government Grant,"BioCore Hub has announced a government grant milestone, strengthening its position in the EV space.",2023-06-21,0,1,2023-02-11 03:04:50,2023-01-01 00:23:13
1502,410,Expansion,BioCore Hub - Expansion,"BioCore Hub has announced a expansion milestone, strengthening its position in the EV space.",2022-08-12,1,1,2022-03-09 11:57:24,2024-12-17 13:28:22
1503,410,Media Feature,BioCore Hub - Media Feature,"BioCore Hub has announced a media feature milestone, strengthening its position in the EV space.",2024-12-10,1,1,2023-09-29 18:22:33,2024-06-27 11:56:57
1504,410,Partnership,BioCore Hub - Partnership,"BioCore Hub has announced a partnership milestone, strengthening its position in the EV space.",2022-02-01,0,1,2020-10-30 23:03:48,2024-08-16 15:09:57
1505,411,Patent Filed,CloudNest Hub - Patent Filed,"CloudNest Hub has announced a patent filed milestone, strengthening its position in the FinTech space.",2019-07-29,0,1,2020-10-23 01:20:53,2023-06-11 12:00:17
1506,411,Government Grant,CloudNest Hub - Government Grant,"CloudNest Hub has announced a government grant milestone, strengthening its position in the FinTech space.",2021-03-14,0,1,2022-05-31 21:06:35,2023-04-17 08:45:38
1507,412,Revenue Milestone,GreenCap Plus - Revenue Milestone,"GreenCap Plus has announced a revenue milestone milestone, strengthening its position in the EdTech space.",2023-02-16,1,1,2021-12-25 17:34:25,2024-06-14 07:49:14
1508,412,Hiring,GreenCap Plus - Hiring,"GreenCap Plus has announced a hiring milestone, strengthening its position in the EdTech space.",2024-06-12,1,1,2021-12-10 22:45:39,2023-01-23 19:45:43
1509,413,Product Launch,CleanWatt Byte - Product Launch,"CleanWatt Byte has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2021-03-17,0,1,2021-06-26 22:18:16,2023-06-07 15:00:36
1510,413,Revenue Milestone,CleanWatt Byte - Revenue Milestone,"CleanWatt Byte has announced a revenue milestone milestone, strengthening its position in the Renewable Energy space.",2024-06-08,0,1,2023-09-24 21:51:56,2024-06-04 20:37:11
1511,413,Product Launch,CleanWatt Byte - Product Launch,"CleanWatt Byte has announced a product launch milestone, strengthening its position in the Renewable Energy space.",2017-02-28,1,1,2024-06-21 02:08:31,2024-07-31 03:51:23
1512,413,Revenue Milestone,CleanWatt Byte - Revenue Milestone,"CleanWatt Byte has announced a revenue milestone milestone, strengthening its position in the Renewable Energy space.",2022-05-03,1,1,2021-02-14 08:53:39,2023-09-08 02:45:37
1513,414,Revenue Milestone,FlexCharge Hub - Revenue Milestone,"FlexCharge Hub has announced a revenue milestone milestone, strengthening its position in the Logistics space.",2018-01-04,1,1,2021-05-03 13:12:27,2024-01-01 01:19:20
1514,415,Revenue Milestone,PayZen Labs - Revenue Milestone,"PayZen Labs has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2021-07-05,0,1,2024-08-06 05:08:59,2024-06-29 13:13:28
1515,415,Government Grant,PayZen Labs - Government Grant,"PayZen Labs has announced a government grant milestone, strengthening its position in the Mobility space.",2022-08-07,1,1,2021-09-06 16:28:25,2024-12-29 04:54:25
