id,startup_id,tag,created_at,updated_at
1181,355,b2b,2022-07-16 21:06:58,2024-06-23 19:16:21
1182,356,d2c,2024-09-05 00:17:09,2023-10-11 06:15:59
1183,357,profitable,2021-11-27 15:30:32,2024-11-28 15:10:58
1184,357,bootstrapped,2021-02-28 10:02:50,2023-03-24 20:41:05
1185,357,government-backed,2024-09-06 02:41:16,2023-01-30 11:14:12
1186,357,unicorn,2023-05-03 16:37:57,2023-03-13 22:40:57
1187,357,b2b,2022-12-26 00:48:29,2023-09-19 08:11:03
1188,358,patent-holder,2023-12-14 17:11:58,2024-05-20 00:45:15
1189,359,ipo-bound,2021-12-21 02:18:31,2023-01-16 15:42:26
1190,359,rural-focus,2024-05-08 14:36:05,2023-05-01 10:59:56
1191,359,government-backed,2024-05-18 01:15:02,2023-08-12 11:23:58
1192,359,b2c,2022-03-25 05:49:03,2024-06-05 17:47:40
1193,359,soonicorn,2024-01-02 23:37:06,2023-09-04 20:29:36
1194,360,b2c,2024-10-16 14:11:24,2024-07-04 14:56:50
1195,360,export-focused,2021-02-11 01:54:06,2024-11-15 10:47:42
1196,360,women-led,2024-02-18 06:26:58,2023-07-05 20:03:16
1197,361,deep-tech,2021-10-12 00:59:54,2023-06-30 15:23:58
1198,361,series-a-ready,2021-06-11 03:00:51,2023-12-14 08:37:52
1199,361,unicorn,2023-07-06 20:15:55,2023-10-14 03:57:26
1200,361,rural-focus,2023-01-11 12:31:02,2023-01-06 05:34:32
1201,362,d2c,2022-07-18 19:08:14,2023-07-13 21:34:13
1202,362,social-impact,2021-09-12 16:19:40,2023-09-09 10:54:49
1203,362,unicorn,2024-10-11 05:29:25,2024-10-17 02:07:53
1204,362,seed-stage,2023-09-29 12:08:12,2023-09-21 00:34:09
1205,362,ipo-bound,2023-03-13 07:50:35,2024-07-04 13:48:50
1206,363,government-backed,2024-06-23 14:09:50,2023-04-19 08:51:45
1207,363,b2c,2022-02-19 10:28:11,2023-10-29 06:41:12
1208,363,bootstrapped,2022-08-16 18:06:07,2023-01-21 01:16:23
1209,364,d2c,2023-12-09 13:58:41,2024-08-21 18:08:14
1210,364,bootstrapped,2022-09-12 05:31:14,2023-11-06 16:07:01
1211,364,soonicorn,2023-08-02 15:08:21,2024-08-11 22:24:22
1212,365,b2b,2022-07-17 08:49:47,2023-12-21 00:23:04
1213,365,seed-stage,2024-06-23 09:52:37,2023-01-07 00:02:11
1214,366,deep-tech,2022-11-02 15:18:18,2024-12-23 19:53:57
1215,366,social-impact,2022-05-11 05:34:43,2024-12-16 10:23:16
1216,366,high-growth,2022-11-02 13:49:44,2024-08-28 15:48:37
1217,366,women-led,2021-10-25 09:44:16,2024-03-01 17:06:06
1218,367,b2b,2023-05-24 19:14:20,2024-05-10 00:50:08
1219,367,ai-first,2024-06-28 01:13:27,2024-08-27 10:10:48
1220,367,deep-tech,2022-01-17 01:22:43,2024-04-04 12:30:12
1221,367,patent-holder,2021-12-22 23:29:50,2023-11-17 06:43:01
1222,367,soonicorn,2024-04-25 14:22:30,2024-08-21 00:52:06
1223,367,bootstrapped,2024-04-05 03:43:34,2023-07-09 02:13:16
1224,368,women-led,2024-08-09 05:02:58,2024-05-09 15:44:25
1225,369,d2c,2022-10-17 21:12:56,2024-05-16 17:48:43
1226,369,climate-positive,2021-10-17 05:23:36,2024-03-02 06:22:33
1227,369,profitable,2023-07-25 23:12:02,2023-04-10 02:24:00
1228,369,ipo-bound,2024-11-15 13:38:51,2023-06-07 04:02:47
1229,369,b2b,2022-11-01 15:08:54,2024-02-22 06:51:01
1230,370,b2b,2021-10-02 06:59:05,2023-03-11 03:29:21
1231,370,profitable,2024-05-04 21:55:23,2023-08-26 05:43:14
1232,371,bootstrapped,2024-10-21 04:22:23,2024-10-26 12:16:16
1233,371,ipo-bound,2023-11-19 03:50:57,2024-04-08 16:09:02
1234,372,patent-holder,2024-07-11 02:20:55,2023-06-22 14:05:07
1235,373,seed-stage,2023-06-30 11:29:57,2024-07-22 02:59:00
1236,373,d2c,2023-10-18 03:08:22,2024-08-24 03:00:10
1237,373,profitable,2021-07-19 06:39:21,2024-09-28 00:54:45
1238,374,ai-first,2022-03-25 11:05:23,2024-05-16 09:32:21
1239,374,high-growth,2023-03-20 06:25:57,2024-02-28 20:59:28
1240,374,b2c,2023-12-24 17:26:07,2024-09-27 01:44:21
1241,374,rural-focus,2021-11-23 03:53:48,2024-11-24 15:19:54
1242,375,ipo-bound,2021-02-20 19:15:09,2023-04-27 15:04:11
1243,375,social-impact,2021-12-29 13:50:18,2024-12-09 10:54:45
1244,375,bootstrapped,2024-07-26 06:37:12,2023-12-07 00:59:09
1245,375,government-backed,2024-03-10 03:52:28,2024-10-21 12:48:27
1246,375,b2b,2021-09-15 17:01:21,2023-10-16 00:18:47
1247,376,rural-focus,2023-09-22 11:07:58,2023-12-18 20:07:23
1248,377,high-growth,2021-04-03 19:22:49,2024-04-28 13:10:53
1249,377,bootstrapped,2022-04-19 04:05:50,2024-10-14 00:49:50
1250,378,climate-positive,2022-01-03 11:25:29,2023-07-16 00:46:33
1251,378,ipo-bound,2022-08-25 00:49:39,2024-03-21 15:45:44
1252,378,bootstrapped,2021-10-30 02:49:32,2023-03-14 21:56:47
1253,378,b2c,2021-02-02 12:39:28,2023-03-03 17:59:43
1254,378,series-a-ready,2021-03-03 18:42:36,2024-11-22 20:02:32
1255,378,women-led,2021-09-08 06:46:18,2024-04-01 15:15:57
1256,379,b2c,2021-09-06 21:23:59,2024-02-12 23:08:37
1257,379,high-growth,2024-06-12 06:35:00,2023-01-12 19:04:23
1258,379,unicorn,2021-03-04 11:06:58,2024-04-19 18:32:36
1259,379,women-led,2021-08-30 05:45:15,2023-01-26 01:14:01
1260,380,rural-focus,2022-07-21 16:17:44,2023-10-13 19:53:47
1261,380,unicorn,2022-05-16 00:34:30,2023-10-03 22:20:00
1262,380,profitable,2023-06-07 05:00:40,2024-01-27 14:15:23
1263,380,bootstrapped,2022-02-08 00:38:34,2023-01-21 19:43:19
1264,381,b2b,2022-11-20 07:04:15,2023-03-04 06:02:36
1265,381,social-impact,2023-10-22 20:19:31,2024-05-05 22:52:32
1266,381,bootstrapped,2022-03-15 17:48:47,2023-01-29 03:34:34
1267,382,ai-first,2023-10-14 01:57:12,2023-05-11 10:55:26
1268,382,profitable,2024-01-25 07:43:50,2024-04-15 08:36:54
1269,382,d2c,2024-05-16 09:58:39,2023-07-03 21:53:49
1270,382,bootstrapped,2023-09-18 11:20:13,2023-09-27 04:31:42
1271,382,rural-focus,2021-11-21 05:21:35,2024-09-25 01:59:03
1272,382,women-led,2021-12-24 04:59:05,2024-07-21 04:39:03
1273,383,ipo-bound,2021-07-18 13:05:40,2024-12-02 19:02:57
1274,383,rural-focus,2021-09-08 22:29:12,2024-04-19 16:38:16
1275,383,profitable,2024-03-23 16:40:21,2024-12-23 17:11:07
1276,384,profitable,2021-06-28 14:36:18,2023-05-23 21:10:57
1277,384,women-led,2021-04-28 11:52:51,2024-02-12 23:28:57
1278,384,soonicorn,2021-04-14 09:11:31,2024-02-15 17:35:44
1279,384,export-focused,2022-04-08 18:08:37,2023-02-28 23:43:08
1280,384,bootstrapped,2023-10-22 01:54:48,2023-07-27 00:33:51
1281,385,soonicorn,2021-09-22 19:13:39,2023-07-02 17:52:33
1282,385,seed-stage,2022-10-12 06:17:49,2023-03-23 22:04:44
1283,385,ai-first,2024-02-17 19:41:35,2023-05-21 14:13:16
1284,385,profitable,2021-07-18 10:28:43,2023-02-07 22:41:00
1285,385,b2c,2023-03-26 23:40:59,2023-04-20 18:01:33
1286,386,series-a-ready,2023-03-18 00:14:11,2023-10-12 22:57:16
1287,386,unicorn,2023-09-06 00:23:11,2024-10-09 03:36:17
1288,386,b2b,2023-09-26 13:37:34,2023-08-31 07:10:58
1289,386,women-led,2023-10-28 23:08:06,2023-04-03 15:23:31
1290,387,seed-stage,2023-05-25 01:16:44,2023-05-27 12:54:13
1291,387,soonicorn,2021-11-07 09:06:55,2023-07-16 21:31:31
1292,387,d2c,2022-09-21 18:28:15,2024-09-13 12:44:51
1293,388,profitable,2024-05-21 16:52:52,2024-11-26 03:38:44
1294,388,women-led,2021-09-08 18:49:42,2023-05-04 11:21:59
1295,388,high-growth,2022-04-01 10:15:15,2024-09-07 23:52:17
1296,388,export-focused,2022-09-30 09:42:17,2023-11-02 18:26:10
1297,389,unicorn,2021-04-30 07:18:15,2024-09-03 01:14:28
1298,389,ai-first,2023-11-14 11:59:53,2023-09-06 17:11:36
1299,389,ipo-bound,2023-10-21 23:42:32,2023-06-21 23:08:41
1300,389,women-led,2024-04-04 03:48:34,2024-09-16 02:14:45
1301,389,profitable,2024-12-10 10:39:19,2023-08-20 15:44:17
1302,390,climate-positive,2023-12-21 21:03:55,2024-01-02 14:38:12
1303,390,deep-tech,2022-12-11 18:37:00,2024-01-07 02:48:49
1304,390,social-impact,2021-07-14 14:47:06,2024-10-30 06:33:05
1305,390,ai-first,2023-05-25 09:34:16,2023-06-19 09:32:14
1306,391,series-a-ready,2022-03-11 01:12:13,2024-10-27 06:53:50
1307,391,social-impact,2023-09-13 02:18:28,2024-10-25 02:45:20
1308,391,export-focused,2022-09-27 19:42:56,2024-03-09 04:04:12
1309,391,patent-holder,2023-12-10 19:04:25,2024-11-29 19:30:58
1310,391,profitable,2022-06-18 12:04:17,2023-11-09 16:20:40
1311,392,social-impact,2024-03-24 04:32:37,2023-02-19 16:48:57
1312,392,ipo-bound,2024-04-07 03:04:47,2023-03-17 09:31:03
1313,392,bootstrapped,2024-07-03 07:20:18,2023-11-19 08:04:33
1314,393,rural-focus,2024-08-01 15:42:50,2023-11-11 14:10:57
1315,393,d2c,2021-05-15 09:51:30,2024-11-18 14:40:03
1316,393,high-growth,2023-06-21 22:47:52,2024-02-12 00:49:48
1317,393,profitable,2023-12-26 17:05:46,2024-02-12 03:48:26
1318,393,government-backed,2023-11-12 17:05:56,2023-09-28 16:58:54
1319,394,women-led,2024-10-20 12:18:05,2023-08-26 15:49:14
1320,394,rural-focus,2021-02-09 11:08:41,2023-06-25 06:38:14
1321,395,b2b,2021-12-30 12:11:14,2023-10-04 03:07:08
1322,395,unicorn,2022-03-02 18:41:57,2023-11-16 18:37:23
1323,395,patent-holder,2022-02-01 18:11:21,2023-04-19 23:04:25
1324,396,series-a-ready,2023-11-28 00:22:51,2024-07-26 10:50:35
1325,396,profitable,2022-10-24 02:38:58,2023-05-31 00:44:13
1326,397,patent-holder,2023-06-18 04:53:47,2023-08-19 07:35:18
1327,397,series-a-ready,2021-07-02 14:13:20,2023-09-27 08:23:04
1328,397,women-led,2023-08-18 05:11:02,2023-05-05 21:59:05
1329,398,export-focused,2024-03-20 09:21:24,2024-05-06 16:10:57
1330,398,rural-focus,2023-09-26 21:21:36,2024-12-31 16:25:01
1331,398,bootstrapped,2024-07-22 12:32:47,2024-08-04 21:13:55
1332,399,soonicorn,2023-10-06 20:12:34,2024-05-01 04:09:56
1333,399,women-led,2022-04-29 15:16:52,2023-02-28 05:34:00
1334,400,series-a-ready,2021-11-06 00:56:02,2023-04-27 22:22:27
1335,400,b2b,2023-09-12 11:44:14,2024-09-28 10:28:20
1336,400,climate-positive,2021-07-10 10:11:43,2024-11-04 02:37:23
1337,401,government-backed,2021-01-04 17:51:04,2024-03-14 01:24:08
1338,401,ai-first,2024-01-23 15:32:33,2024-02-02 11:59:21
1339,401,seed-stage,2023-03-26 23:28:52,2023-03-22 14:12:45
1340,401,high-growth,2022-09-30 21:15:04,2023-06-26 05:03:02
1341,401,patent-holder,2023-09-05 06:37:15,2024-05-04 22:48:46
1342,402,women-led,2023-05-15 14:59:34,2023-12-21 14:55:05
1343,402,government-backed,2023-12-18 09:52:16,2023-02-08 19:48:11
1344,402,soonicorn,2023-04-03 11:24:58,2023-10-13 09:13:13
1345,402,rural-focus,2021-04-03 14:46:10,2024-01-25 19:24:58
1346,402,ipo-bound,2022-04-04 23:01:29,2024-10-28 18:16:25
1347,403,export-focused,2021-12-13 03:03:08,2023-04-22 14:52:44
1348,404,climate-positive,2023-04-24 14:15:48,2024-09-12 22:32:49
1349,404,patent-holder,2021-09-11 15:49:30,2024-10-25 17:46:06
1350,404,soonicorn,2022-08-22 19:50:24,2024-03-08 12:51:06
1351,404,profitable,2023-05-06 18:52:52,2024-02-25 03:34:30
1352,404,ipo-bound,2022-12-23 19:42:54,2023-11-05 18:51:18
1353,405,export-focused,2022-05-22 20:43:04,2023-07-18 13:47:26
1354,405,d2c,2022-03-27 16:06:40,2023-01-17 16:31:57
1355,406,deep-tech,2024-08-30 23:21:55,2024-07-09 02:23:42
1356,406,ai-first,2021-10-04 02:31:25,2023-01-18 21:50:00
1357,406,series-a-ready,2024-08-16 18:40:11,2024-02-18 18:35:14
1358,407,soonicorn,2022-10-15 12:17:03,2023-05-10 22:15:37
1359,408,series-a-ready,2024-04-06 03:51:16,2024-09-04 22:25:53
1360,408,women-led,2023-07-07 13:40:16,2024-05-12 12:21:21
1361,409,profitable,2021-06-05 05:08:54,2024-01-04 23:16:58
1362,409,deep-tech,2023-11-20 08:43:54,2024-10-11 12:40:38
1363,410,b2c,2022-04-26 13:45:45,2023-07-07 23:47:42
1364,410,d2c,2024-10-14 16:47:06,2023-10-21 20:42:41
1365,410,women-led,2024-09-22 21:04:22,2024-08-13 20:15:04
1366,411,d2c,2024-06-17 16:39:39,2023-03-12 15:26:04
1367,411,profitable,2021-07-12 10:54:39,2024-06-15 13:56:11
1368,411,high-growth,2022-12-09 16:12:03,2024-06-01 21:25:38
1369,411,unicorn,2022-12-13 18:42:27,2023-07-13 06:44:50
1370,412,unicorn,2022-11-13 08:25:51,2024-10-06 07:50:27
1371,412,climate-positive,2021-07-14 16:43:39,2023-01-18 04:20:49
1372,412,women-led,2024-01-25 05:20:31,2023-06-13 22:43:04
1373,413,profitable,2022-02-21 05:43:44,2024-08-21 14:05:37
1374,413,social-impact,2024-07-13 17:02:35,2023-12-06 01:19:40
1375,414,deep-tech,2024-01-31 23:26:22,2024-10-09 15:26:42
1376,414,export-focused,2021-12-15 09:43:36,2023-02-13 20:27:45
1377,415,social-impact,2024-04-06 00:56:57,2024-09-10 06:01:45
1378,415,government-backed,2024-11-27 00:58:11,2024-06-24 03:52:36
1379,415,bootstrapped,2021-02-21 12:57:59,2023-05-22 06:14:33
1380,416,profitable,2024-01-17 13:55:54,2024-09-01 13:44:50
1381,416,deep-tech,2021-07-14 15:56:47,2023-10-10 19:19:00
1382,417,export-focused,2021-09-28 08:30:22,2024-12-22 06:56:39
1383,417,seed-stage,2023-07-30 07:47:34,2024-04-08 23:09:00
1384,417,profitable,2024-05-12 01:12:30,2023-10-03 01:54:07
1385,417,d2c,2022-06-24 09:14:27,2023-06-07 21:14:20
1386,418,ai-first,2023-02-02 05:53:16,2024-07-20 20:43:25
1387,418,bootstrapped,2024-01-21 08:40:59,2024-01-20 18:05:12
1388,418,seed-stage,2023-10-28 20:50:03,2023-09-15 14:22:41
1389,418,rural-focus,2022-05-05 16:17:27,2024-05-18 16:35:25
1390,419,climate-positive,2022-07-30 07:23:46,2024-10-18 20:54:48
1391,419,seed-stage,2022-10-22 01:00:38,2024-05-13 20:47:09
1392,419,rural-focus,2024-02-24 07:48:56,2024-01-01 16:58:54
1393,419,social-impact,2022-09-21 13:22:21,2023-07-25 13:06:29
1394,420,deep-tech,2021-11-25 23:54:08,2023-10-22 18:42:50
1395,420,series-a-ready,2022-07-05 09:12:22,2023-06-28 11:09:50
1396,420,women-led,2021-09-11 11:47:34,2023-02-28 10:17:00
1397,420,bootstrapped,2021-10-14 21:54:05,2024-03-08 14:40:22
1398,421,women-led,2022-08-14 06:55:16,2024-10-18 17:53:57
1399,421,b2c,2024-07-16 10:45:14,2023-05-06 11:41:34
1400,421,patent-holder,2021-02-27 17:03:51,2024-07-02 17:34:23
1401,421,ai-first,2021-07-16 21:21:56,2023-09-14 19:56:15
1402,421,profitable,2023-10-18 23:25:46,2024-08-24 00:11:22
1403,422,profitable,2024-04-09 18:04:02,2024-01-20 19:29:45
1404,422,bootstrapped,2022-03-17 16:42:20,2024-03-06 18:55:58
1405,423,b2c,2023-11-17 14:30:26,2024-07-13 10:45:34
1406,423,export-focused,2023-03-21 01:06:17,2024-08-03 23:06:44
1407,423,women-led,2022-12-13 21:43:00,2023-06-12 20:33:09
1408,424,soonicorn,2021-07-02 13:51:47,2023-04-14 01:31:13
1409,424,ipo-bound,2023-01-04 05:13:53,2023-05-03 19:28:27
1410,424,bootstrapped,2024-05-18 08:18:56,2024-10-12 16:36:57
1411,424,b2c,2021-05-31 18:50:28,2024-06-30 15:42:52
1412,424,women-led,2022-12-08 21:21:22,2023-04-22 11:55:22
1413,425,soonicorn,2023-02-13 14:26:00,2024-03-12 21:38:07
1414,425,women-led,2021-10-14 07:39:07,2024-05-16 06:29:52
1415,426,unicorn,2022-06-17 12:30:31,2024-04-07 09:53:49
1416,426,ipo-bound,2021-04-22 20:31:11,2023-09-18 09:35:54
1417,426,high-growth,2023-11-12 00:09:29,2023-02-15 17:30:25
1418,426,social-impact,2024-11-07 16:50:29,2023-04-22 17:14:36
1419,427,women-led,2021-03-16 06:07:45,2024-05-15 13:05:43
1420,427,soonicorn,2021-03-19 05:10:34,2023-08-04 17:18:40
1421,427,ai-first,2024-03-21 17:13:33,2023-11-22 04:14:49
1422,427,d2c,2022-08-31 20:14:50,2024-07-05 11:24:45
1423,427,deep-tech,2021-09-17 23:38:38,2024-01-20 17:52:33
1424,427,bootstrapped,2023-03-21 06:17:27,2023-04-02 08:21:12
1425,428,b2b,2022-05-12 23:19:22,2024-05-13 14:17:50
1426,428,women-led,2023-10-15 14:18:11,2023-09-22 21:22:02
1427,429,high-growth,2021-06-09 19:53:06,2023-07-01 07:28:56
1428,429,patent-holder,2022-04-04 03:33:28,2023-05-07 02:58:55
1429,429,women-led,2021-02-06 22:51:22,2023-10-03 16:13:05
1430,429,ipo-bound,2021-12-14 04:36:52,2024-04-03 15:35:33
1431,429,bootstrapped,2021-05-26 11:44:33,2024-08-04 23:34:52
1432,430,high-growth,2023-02-15 06:48:58,2023-08-25 21:41:33
1433,430,women-led,2024-04-13 19:53:36,2024-09-24 11:36:46
1434,431,deep-tech,2022-12-16 07:04:56,2023-03-07 06:16:00
1435,431,series-a-ready,2023-06-19 13:46:53,2023-03-18 00:57:37
1436,431,seed-stage,2023-12-16 08:12:39,2023-07-20 05:33:28
1437,432,unicorn,2022-05-17 08:51:52,2024-12-11 22:13:54
1438,432,rural-focus,2022-12-17 07:14:43,2023-01-28 05:52:02
1439,433,social-impact,2021-08-27 12:48:19,2023-10-10 22:43:23
1440,433,profitable,2021-03-17 16:04:07,2024-03-04 05:29:22
1441,433,rural-focus,2024-03-19 15:08:33,2023-01-05 16:05:46
1442,433,women-led,2024-09-18 09:01:50,2023-07-30 07:18:16
1443,434,profitable,2023-03-20 00:51:59,2024-04-18 22:18:55
1444,434,bootstrapped,2024-01-02 13:14:42,2024-10-25 13:43:29
1445,435,ai-first,2022-04-11 11:14:10,2023-05-16 05:22:43
1446,435,soonicorn,2021-10-13 22:13:43,2023-01-12 07:22:04
1447,435,women-led,2021-11-27 01:13:29,2023-10-18 11:11:51
1448,436,women-led,2021-02-14 07:51:36,2023-10-24 21:39:00
1449,436,b2c,2022-08-02 23:17:21,2024-12-26 14:23:53
1450,436,soonicorn,2022-11-30 15:09:11,2023-06-12 18:39:47
1451,437,patent-holder,2022-12-07 15:03:52,2023-01-13 21:28:10
1452,437,bootstrapped,2024-11-19 06:21:15,2023-04-03 16:31:23
1453,437,b2c,2021-09-07 22:58:25,2023-09-05 12:40:29
1454,437,export-focused,2021-01-24 17:13:49,2024-08-30 08:59:24
1455,438,climate-positive,2023-07-14 14:49:05,2023-01-12 09:11:03
1456,438,seed-stage,2022-10-30 07:41:12,2023-07-30 09:12:21
1457,438,ai-first,2023-03-13 02:14:22,2024-03-31 21:06:27
1458,438,patent-holder,2024-08-02 00:26:10,2024-09-30 00:44:01
1459,438,women-led,2023-12-09 16:21:07,2024-10-01 21:31:42
1460,438,bootstrapped,2022-09-05 21:24:12,2023-12-06 01:11:24
1461,439,women-led,2024-09-30 22:25:25,2024-11-09 20:53:02
1462,439,high-growth,2023-06-24 14:33:23,2023-03-02 01:23:01
1463,439,bootstrapped,2021-12-04 20:17:16,2023-07-01 18:50:36
1464,440,high-growth,2022-11-22 06:00:09,2024-11-16 02:19:24
1465,440,government-backed,2023-02-24 17:43:49,2023-09-05 00:13:16
1466,440,profitable,2023-08-02 20:55:53,2024-06-08 13:22:21
1467,440,b2b,2023-05-01 09:32:49,2023-05-04 11:37:26
1468,441,export-focused,2022-01-25 02:43:44,2023-09-18 22:06:47
1469,441,soonicorn,2021-02-20 18:58:56,2024-06-18 21:14:15
1470,442,bootstrapped,2021-05-26 23:46:14,2023-02-01 10:00:40
1471,442,climate-positive,2024-08-03 22:18:59,2024-01-31 23:29:11
1472,442,unicorn,2023-07-11 20:19:56,2023-06-18 18:14:05
1473,443,bootstrapped,2021-02-25 03:26:34,2023-07-12 14:59:32
1474,444,series-a-ready,2021-01-19 01:53:15,2023-03-09 22:18:24
1475,445,climate-positive,2024-05-26 06:38:23,2024-02-17 20:31:21
1476,445,rural-focus,2024-06-09 04:49:56,2024-10-13 08:45:56
1477,445,b2b,2022-04-15 02:42:04,2023-09-26 04:05:41
1478,445,export-focused,2021-07-12 18:45:21,2024-03-20 06:51:29
1479,445,soonicorn,2023-03-08 04:26:23,2024-12-11 01:32:27
1480,446,social-impact,2021-05-09 21:01:08,2024-08-18 06:31:42
1481,447,women-led,2024-09-03 00:22:45,2023-07-07 20:08:26
1482,447,high-growth,2022-12-22 22:15:46,2024-08-31 14:17:45
1483,447,ipo-bound,2023-04-16 20:08:17,2024-09-23 19:42:38
1484,447,series-a-ready,2022-11-03 04:13:34,2024-10-25 01:15:27
1485,447,soonicorn,2023-10-07 03:16:41,2024-02-19 14:42:46
1486,448,patent-holder,2022-07-18 17:39:13,2024-03-19 07:54:26
1487,448,series-a-ready,2021-08-10 14:11:46,2024-11-23 05:50:30
1488,448,bootstrapped,2023-08-09 07:08:11,2024-06-26 01:37:25
1489,449,b2b,2023-01-28 20:09:02,2024-04-08 17:06:39
1490,449,climate-positive,2021-08-12 03:56:22,2023-07-23 06:44:01
1491,449,soonicorn,2022-01-25 11:27:44,2024-09-08 06:46:42
1492,449,unicorn,2021-08-14 11:19:49,2024-11-19 15:11:16
1493,449,bootstrapped,2024-12-12 18:55:08,2024-03-14 09:03:38
1494,450,ipo-bound,2024-07-20 05:34:42,2024-05-23 15:24:13
1495,450,social-impact,2024-04-26 22:20:59,2023-08-17 19:32:10
1496,451,seed-stage,2023-03-29 06:58:44,2024-01-10 05:23:30
1497,451,bootstrapped,2021-10-27 00:13:52,2023-07-30 15:47:22
1498,452,climate-positive,2021-08-10 01:02:30,2023-04-27 22:58:52
1499,453,ai-first,2021-08-31 21:00:04,2023-11-29 01:48:18
1500,453,b2b,2024-11-30 09:44:30,2024-08-13 13:41:27
1501,454,patent-holder,2022-10-06 17:49:46,2024-07-27 19:20:57
1502,454,soonicorn,2021-09-27 05:48:59,2023-12-22 02:09:35
1503,454,deep-tech,2022-10-16 01:19:52,2024-03-13 11:00:59
1504,455,b2b,2024-02-23 14:54:24,2023-11-02 21:52:47
1505,455,soonicorn,2022-02-02 02:49:14,2023-01-03 22:27:04
1506,455,bootstrapped,2021-02-25 15:21:14,2024-01-31 23:15:52
1507,456,deep-tech,2024-06-01 10:24:20,2024-12-08 07:52:18
1508,456,women-led,2021-10-16 18:33:31,2023-12-27 23:59:27
1509,456,soonicorn,2022-06-01 23:42:08,2023-11-15 15:24:13
1510,457,series-a-ready,2024-05-27 11:46:23,2023-05-22 04:47:36
1511,457,patent-holder,2023-12-27 21:42:43,2024-04-11 15:34:16
1512,457,women-led,2021-11-23 04:22:13,2023-08-26 02:33:18
1513,458,b2b,2021-09-20 12:57:57,2023-02-22 19:00:35
1514,458,climate-positive,2022-09-29 12:54:21,2023-01-18 03:09:44
1515,458,b2c,2023-06-16 04:30:11,2023-12-02 23:37:34
1516,459,high-growth,2023-01-02 05:59:39,2023-09-19 05:53:15
1517,459,rural-focus,2021-11-19 03:31:26,2024-01-06 15:10:53
1518,459,women-led,2022-01-10 11:17:36,2024-05-12 04:24:01
1519,460,ipo-bound,2021-12-13 10:20:25,2023-11-10 11:50:30
1520,460,profitable,2023-07-09 13:00:27,2023-12-12 09:58:07
1521,460,government-backed,2024-02-21 05:39:28,2024-10-22 09:11:16
1522,460,social-impact,2021-02-08 07:40:20,2023-01-03 01:19:17
1523,461,b2b,2023-03-19 19:16:23,2024-07-18 14:41:50
1524,461,government-backed,2021-03-06 09:06:38,2023-11-10 18:45:34
1525,461,social-impact,2022-12-04 10:13:04,2024-12-07 05:10:30
1526,461,bootstrapped,2023-06-05 13:40:17,2023-09-30 15:30:10
1527,462,high-growth,2023-08-17 10:31:57,2024-09-11 03:07:33
1528,462,climate-positive,2021-07-29 11:49:29,2024-06-08 00:38:20
1529,462,bootstrapped,2021-02-19 23:10:58,2024-03-03 16:48:54
1530,462,government-backed,2022-12-20 18:28:52,2024-11-09 07:27:39
1531,462,series-a-ready,2023-09-13 23:17:57,2024-05-22 11:16:45
1532,463,social-impact,2023-10-24 18:33:17,2023-06-03 15:13:01
1533,463,export-focused,2021-02-15 22:49:01,2024-11-10 04:20:45
1534,463,b2c,2024-03-20 21:52:42,2024-09-23 13:31:10
1535,463,series-a-ready,2023-10-16 04:39:11,2024-09-22 03:05:03
1536,463,unicorn,2022-02-05 15:51:01,2023-11-05 20:42:00
1537,464,social-impact,2022-06-30 11:44:28,2024-09-06 18:12:42
1538,464,climate-positive,2023-11-27 01:30:46,2023-01-07 15:06:31
1539,464,unicorn,2024-01-01 10:07:16,2023-04-11 08:02:46
1540,465,bootstrapped,2021-09-24 21:52:55,2024-01-01 20:19:44
1541,465,patent-holder,2023-12-23 20:29:09,2024-05-05 07:30:40
1542,465,women-led,2021-12-01 11:08:16,2024-11-30 14:53:13
1543,465,ai-first,2023-12-24 00:25:39,2024-04-08 06:42:35
1544,466,government-backed,2024-11-14 02:47:44,2024-08-07 19:22:33
1545,466,women-led,2022-05-11 22:03:40,2024-01-28 06:56:52
1546,466,export-focused,2024-12-16 15:57:16,2023-10-24 04:22:56
1547,467,women-led,2023-09-08 15:06:22,2023-11-28 06:36:00
1548,467,deep-tech,2022-07-12 19:52:02,2023-06-15 23:08:14
1549,467,social-impact,2022-03-06 16:06:48,2024-02-26 05:45:07
1550,467,climate-positive,2024-07-03 18:41:18,2024-04-03 14:14:31
1551,467,bootstrapped,2022-06-17 05:06:19,2024-05-20 07:00:14
1552,468,social-impact,2024-06-15 05:47:53,2024-04-04 20:07:34
1553,468,d2c,2022-05-21 06:38:21,2024-05-11 00:21:38
1554,468,bootstrapped,2022-04-02 18:53:51,2024-03-31 03:44:13
1555,469,d2c,2023-09-20 09:27:55,2023-12-01 20:24:49
1556,469,b2b,2021-03-12 01:50:41,2023-11-19 02:15:44
1557,469,women-led,2021-06-16 09:21:27,2024-04-18 14:23:06
1558,470,deep-tech,2021-09-25 04:48:37,2024-12-31 14:42:20
1559,471,soonicorn,2024-07-26 13:08:20,2023-12-27 17:41:03
1560,471,women-led,2021-11-11 21:13:27,2023-01-19 15:29:10
1561,472,government-backed,2024-03-30 03:52:05,2023-04-22 22:43:19
1562,472,women-led,2021-09-26 10:18:43,2024-04-13 15:41:38
1563,473,unicorn,2021-08-16 10:41:09,2023-01-15 21:38:00
1564,473,seed-stage,2024-10-16 12:36:13,2024-08-26 10:20:06
